timestamp,iteration,env0,raw0,env1,raw1,env2,raw2,env3,raw3,thumb_tip,thumb_base,index,middle,ring,pinky,hand_label
2025-10-21T19:43:13.802174,0,23,439,484,467,747,844,457,476,0.6453,1.7871,1.5524,1.8919,1.8040,1.4333,Left
2025-10-21T19:43:13.870578,1,151,438,415,464,762,841,530,474,0.6334,1.7796,1.5498,1.8800,1.7933,1.4132,Left
2025-10-21T19:43:13.942670,2,947,438,273,470,918,841,507,470,0.6329,1.7978,1.5564,1.9147,1.8114,1.4074,Left
2025-10-21T19:43:14.011189,3,61,438,605,473,951,844,469,469,0.6522,1.8037,1.5843,1.9138,1.8151,1.4187,Left
2025-10-21T19:43:14.081002,4,692,439,406,474,759,846,576,466,0.6376,1.8161,1.5704,1.9130,1.7960,1.4080,Left
2025-10-21T19:43:14.150877,5,983,440,355,475,915,848,462,466,0.6550,1.8225,1.6077,1.9439,1.8608,1.4609,Left
2025-10-21T19:43:14.222973,6,768,441,557,476,797,849,549,465,0.6333,1.8082,1.5980,1.9226,1.8152,1.4242,Left
2025-10-21T19:43:14.296766,7,359,439,578,476,863,849,463,463,0.6427,1.8001,1.5931,1.9283,1.8152,1.4291,Left
2025-10-21T19:43:14.371016,8,564,440,509,478,971,851,453,462,0.6304,1.7927,1.5856,1.9216,1.8155,1.4346,Left
2025-10-21T19:43:14.441684,9,412,440,421,482,963,854,522,461,0.6427,1.8135,1.5829,1.9283,1.8224,1.4232,Left
2025-10-21T19:43:14.514150,10,560,441,467,484,858,854,554,460,0.6232,1.7622,1.5428,1.8784,1.7840,1.4256,Left
2025-10-21T19:43:14.585579,11,989,441,73,492,985,855,547,457,0.6207,1.7721,1.5680,1.9057,1.7904,1.4297,Left
2025-10-21T19:43:14.656865,12,220,447,183,494,985,856,522,456,0.6278,1.7768,1.5604,1.9204,1.8019,1.4238,Left
2025-10-21T19:43:14.729654,13,337,441,136,497,929,858,439,456,0.6327,1.7949,1.5725,1.9126,1.8158,1.4308,Left
2025-10-21T19:43:14.801754,14,164,453,497,507,817,859,505,454,0.6326,1.7887,1.5734,1.9124,1.8012,1.4346,Left
2025-10-21T19:43:14.869104,15,788,447,474,508,921,860,486,454,0.6254,1.7905,1.5859,1.9137,1.8086,1.4348,Left
2025-10-21T19:43:14.942480,16,678,440,44,512,825,862,523,453,0.6375,1.8001,1.5931,1.9366,1.8202,1.4457,Left
2025-10-21T19:43:15.013206,17,453,439,388,514,854,861,518,453,0.6257,1.7758,1.5678,1.9072,1.7901,1.4238,Left
2025-10-21T19:43:15.083163,18,111,438,104,516,915,862,501,450,0.6305,1.7969,1.5709,1.9062,1.8014,1.4135,Left
2025-10-21T19:43:15.153389,19,410,440,446,516,983,868,506,442,0.6377,1.7985,1.5722,1.9141,1.8083,1.4190,Left
2025-10-21T19:43:15.220480,20,468,438,387,520,951,868,466,439,0.6406,1.8148,1.5842,1.9421,1.8366,1.4298,Left
2025-10-21T19:43:15.294056,21,302,432,357,522,1007,868,408,438,0.6382,1.7826,1.5589,1.9072,1.8019,1.4180,Left
2025-10-21T19:43:15.364239,22,441,432,643,524,859,868,460,430,0.6238,1.7892,1.5591,1.8918,1.8021,1.4126,Left
2025-10-21T19:43:15.441989,23,251,426,314,526,984,868,386,426,0.6257,1.7752,1.5689,1.8998,1.8019,1.4238,Left
2025-10-21T19:43:15.513072,24,87,422,526,526,853,873,413,418,0.6304,1.7951,1.5871,1.9292,1.8251,1.4346,Left
2025-10-21T19:43:15.583990,25,811,422,382,528,838,873,381,410,0.6503,1.8099,1.5682,1.9216,1.8180,1.4330,Left
2025-10-21T19:43:15.653625,26,15,422,519,538,933,873,482,394,0.6310,1.7966,1.5591,1.8925,1.7953,1.4224,Left
2025-10-21T19:43:15.727321,27,780,422,647,552,962,876,358,390,0.6451,1.8038,1.5699,1.9144,1.8232,1.4251,Left
2025-10-21T19:43:15.798408,28,268,416,356,552,802,882,445,384,0.6186,1.7818,1.5591,1.9000,1.8046,1.4126,Left
2025-10-21T19:43:15.868578,29,427,412,604,552,903,882,370,378,0.6233,1.7914,1.5684,1.9219,1.8183,1.4289,Left
2025-10-21T19:43:15.936293,30,396,414,444,552,913,891,439,376,0.6357,1.7985,1.5781,1.9216,1.8037,1.4287,Left
2025-10-21T19:43:16.009604,31,42,416,514,566,943,894,302,373,0.6400,1.7886,1.5561,1.9068,1.7993,1.4121,Left
2025-10-21T19:43:16.083833,32,83,416,683,566,944,894,369,373,0.6381,1.8024,1.5586,1.8976,1.8086,1.4071,Left
2025-10-21T19:43:16.151353,33,438,422,279,566,819,896,342,372,0.6330,1.7892,1.5640,1.8993,1.8164,1.4280,Left
2025-10-21T19:43:16.221628,34,533,422,347,576,788,898,374,370,0.6328,1.7950,1.5561,1.8994,1.7968,1.4219,Left
2025-10-21T19:43:16.293026,35,1,426,561,586,996,900,285,370,0.6405,1.7866,1.5445,1.8723,1.7929,1.4113,Left
2025-10-21T19:43:16.361700,36,399,432,431,604,826,905,316,370,0.6262,1.8005,1.5448,1.8849,1.7909,1.3969,Left
2025-10-21T19:43:16.433583,37,578,432,728,604,785,907,300,370,0.6262,1.7869,1.5448,1.8856,1.7884,1.4018,Left
2025-10-21T19:43:16.505244,38,219,432,575,604,961,907,352,370,0.6185,1.7792,1.5678,1.8998,1.8019,1.4142,Left
2025-10-21T19:43:16.576193,39,851,440,594,622,947,907,348,370,0.6283,1.7947,1.5719,1.9213,1.8176,1.4284,Left
2025-10-21T19:43:16.646127,40,609,440,694,634,871,911,372,370,0.6336,1.7978,1.5719,1.9120,1.8272,1.4213,Left
2025-10-21T19:43:16.718004,41,670,440,547,646,849,907,279,370,0.6308,1.7950,1.5601,1.8994,1.7968,1.4177,Left
2025-10-21T19:43:17.065421,42,374,440,529,732,964,905,259,370,0.6190,1.7932,1.5488,1.8849,1.8050,1.4074,Left
2025-10-21T19:43:17.136101,43,890,440,815,733,875,904,336,370,0.6218,1.7877,1.5618,1.9057,1.8021,1.4182,Left
2025-10-21T19:43:17.208200,44,511,440,914,764,1002,900,301,370,0.6357,1.8056,1.5927,1.9209,1.8133,1.4257,Left
2025-10-21T19:43:17.276748,45,632,447,604,804,971,896,233,370,0.6503,1.8110,1.5707,1.9134,1.8083,1.4257,Left
2025-10-21T19:43:17.352722,46,776,458,988,804,865,896,332,370,0.6508,1.8415,1.5973,1.9713,1.8576,1.4465,Left
2025-10-21T19:43:17.423631,47,132,466,818,812,897,894,324,370,0.6532,1.8209,1.5941,1.9404,1.8315,1.4354,Left
2025-10-21T19:43:17.493396,48,389,464,687,812,926,894,261,370,0.6484,1.8214,1.5750,1.9267,1.8274,1.4199,Left
