timestamp,iteration,env0,raw0,env1,raw1,env2,raw2,env3,raw3,thumb_tip,thumb_base,index,middle,ring,pinky,hand_label
2025-10-16T19:30:06.087394,0,763,791,580,692,315,336,974,934,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,None
2025-10-16T19:30:06.207318,1,594,778,725,700,474,325,886,932,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,None
2025-10-16T19:30:06.316889,2,952,772,515,708,483,322,905,926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,None
2025-10-16T19:30:06.397336,3,378,778,511,708,281,319,955,924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,None
2025-10-16T19:30:06.528453,4,960,778,977,714,364,315,1021,920,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,None
2025-10-16T19:30:06.661244,5,784,790,781,724,260,296,996,912,0.6102,1.7094,1.2058,1.3417,1.2660,1.0694,Left
2025-10-16T19:30:06.786170,6,732,778,926,725,404,286,946,904,0.4591,1.5016,0.9649,1.0883,1.0557,1.0099,Left
2025-10-16T19:30:06.917503,7,581,770,690,744,224,281,896,896,0.4973,1.6211,1.1043,1.1552,1.1275,1.0012,Left
2025-10-16T19:30:07.046663,8,797,762,764,744,204,280,895,894,0.4914,1.6585,1.1156,1.0274,1.0936,0.9677,Left
2025-10-16T19:30:07.168706,9,920,758,689,727,284,274,920,880,0.4985,1.5991,1.0938,0.9601,1.0747,0.9330,Left
2025-10-16T19:30:07.303375,10,569,758,769,758,259,267,897,864,0.5468,1.5142,1.0881,1.1951,1.0352,0.8415,Left
2025-10-16T19:30:07.428548,11,825,758,514,758,180,267,874,846,0.5371,1.6414,1.1116,1.2389,1.1146,0.9448,Left
2025-10-16T19:30:07.562699,12,544,762,651,758,322,267,841,842,0.5414,1.5930,1.1306,1.1920,1.1165,0.9120,Left
2025-10-16T19:30:07.642899,13,954,766,607,758,281,267,857,836,0.5456,1.6392,1.1605,1.2347,1.1492,0.9592,Left
2025-10-16T19:30:07.767603,14,941,776,935,758,211,263,846,828,0.5471,1.6489,1.1636,1.2358,1.1615,0.9954,Left
2025-10-16T19:30:07.885692,15,581,786,455,749,134,263,847,825,0.5649,1.6474,1.1877,1.2529,1.1649,0.9914,Left
2025-10-16T19:30:08.003902,16,799,766,623,735,59,267,828,820,0.5565,1.6126,1.1463,1.2125,1.1324,0.9723,Left
2025-10-16T19:30:08.121650,17,534,766,519,729,177,268,819,810,0.5491,1.6425,1.1627,1.2265,1.1535,0.9897,Left
2025-10-16T19:30:08.241038,18,677,762,757,725,121,268,741,788,0.5565,1.6273,1.1684,1.2368,1.1590,0.9820,Left
2025-10-16T19:30:08.372161,19,913,761,717,725,102,268,753,774,0.5595,1.6340,1.1748,1.2436,1.1302,0.9859,Left
2025-10-16T19:30:08.507184,20,554,762,568,727,145,270,733,762,0.5565,1.6265,1.1533,1.2428,1.1663,0.9839,Left
2025-10-16T19:30:08.636172,21,628,762,677,724,185,274,772,759,0.5605,1.6215,1.1580,1.2544,1.1634,1.0014,Left
2025-10-16T19:30:08.767107,22,830,761,637,727,244,274,777,757,0.5551,1.6136,1.1582,1.2338,1.1406,0.9852,Left
2025-10-16T19:30:08.893110,23,567,761,775,729,93,274,717,745,0.5502,1.6178,1.1465,1.2207,1.1426,0.9759,Left
2025-10-16T19:30:09.015478,24,722,760,939,742,92,274,745,744,0.5686,1.6513,1.1861,1.2449,1.1662,0.9970,Left
2025-10-16T19:30:09.136742,25,1004,757,670,742,271,274,672,740,0.5710,1.6379,1.1723,1.2217,1.1245,0.9526,Left
2025-10-16T19:30:09.266310,26,826,754,809,746,284,274,745,728,0.5631,1.6316,1.1575,1.2313,1.1383,0.9665,Left
2025-10-16T19:30:09.391634,27,769,757,758,746,295,280,686,724,0.5636,1.6527,1.1819,1.2399,1.1507,0.9688,Left
2025-10-16T19:30:09.528778,28,788,757,551,746,212,280,732,721,0.5692,1.6500,1.1701,1.2383,1.1507,0.9688,Left
2025-10-16T19:30:09.660671,29,584,757,935,754,241,282,745,718,0.5606,1.6491,1.1787,1.2415,1.1429,0.9717,Left
2025-10-16T19:30:09.778890,30,570,757,824,742,289,286,681,716,0.5620,1.6659,1.1821,1.2513,1.1622,0.9742,Left
2025-10-16T19:30:09.901266,31,468,754,932,754,193,292,724,711,0.5666,1.6743,1.1918,1.2701,1.1645,0.9822,Left
2025-10-16T19:30:10.023311,32,762,748,956,758,250,295,760,704,0.5666,1.6643,1.2074,1.2616,1.1803,1.0034,Left
2025-10-16T19:30:10.148017,33,567,736,889,758,416,302,744,700,0.5620,1.6454,1.1667,1.2659,1.1435,0.9978,Left
2025-10-16T19:30:10.269804,34,1001,716,962,758,268,321,688,700,0.5681,1.6586,1.1720,1.2627,1.1559,0.9920,Left
2025-10-16T19:30:10.392559,35,897,716,729,758,350,326,716,700,0.5559,1.6704,1.1720,1.2544,1.1741,1.0085,Left
2025-10-16T19:30:10.513719,36,990,716,931,758,308,346,702,700,0.5575,1.6321,1.1459,1.2145,1.1528,0.9770,Left
2025-10-16T19:30:10.639885,37,463,716,469,760,330,362,636,700,0.5527,1.6429,1.1610,1.2321,1.1594,0.9734,Left
2025-10-16T19:30:10.759268,38,602,709,742,762,514,403,648,700,0.5314,1.6393,1.1623,1.2558,1.1272,0.9538,Left
2025-10-16T19:30:10.883379,39,866,716,780,766,378,413,627,700,0.5316,1.6150,1.1416,1.2354,1.1306,0.9669,Left
2025-10-16T19:30:11.003868,40,642,716,604,766,321,441,666,700,0.5145,1.6498,1.1203,1.2151,1.1037,1.0339,Left
2025-10-16T19:30:11.121568,41,533,709,992,766,410,456,637,700,0.4942,1.6770,1.1271,1.2369,1.1414,1.0141,Left
2025-10-16T19:30:11.249885,42,908,709,821,766,529,496,679,704,0.5260,1.6891,1.1734,1.2572,1.2266,1.0763,Left
2025-10-16T19:30:11.385103,43,878,716,779,766,517,506,580,704,0.5524,1.6905,1.2175,1.3197,1.2754,1.0825,Left
2025-10-16T19:30:11.516523,44,536,709,946,766,573,516,533,700,0.5291,1.6806,1.1982,1.3517,1.2510,1.1003,Left
2025-10-16T19:30:11.649318,45,758,716,801,766,671,533,600,700,0.5360,1.6404,1.1258,1.2531,1.1646,1.0243,Left
2025-10-16T19:30:11.775494,46,751,709,679,766,624,546,610,700,0.5323,1.6600,1.1439,1.2710,1.2036,1.0298,Left
2025-10-16T19:30:11.911019,47,711,709,765,766,464,562,584,700,0.5276,1.6058,1.1239,1.2216,1.1447,1.0345,Left
2025-10-16T19:30:12.047151,48,865,699,832,766,604,596,525,692,0.5141,1.6256,1.1547,1.2517,1.1751,1.0368,Left
2025-10-16T19:30:12.181281,49,740,699,862,768,631,604,562,691,0.5336,1.6408,1.2211,1.3490,1.2681,1.0763,Left
2025-10-16T19:30:12.309355,50,590,719,553,766,507,624,665,689,0.5207,1.6290,1.1859,1.3071,1.2449,1.0715,Left
2025-10-16T19:30:12.432219,51,592,730,736,765,609,629,720,684,0.5175,1.6152,1.1692,1.2913,1.2421,1.0511,Left
2025-10-16T19:30:12.561541,52,549,730,785,762,537,638,661,683,0.5151,1.6074,1.1542,1.2771,1.2134,1.0404,Left
2025-10-16T19:30:12.684727,53,526,730,695,757,698,668,772,676,0.5248,1.6268,1.1741,1.2867,1.2412,1.0644,Left
2025-10-16T19:30:12.764273,54,690,719,665,753,556,684,691,670,0.5231,1.6227,1.1641,1.2845,1.2333,1.0500,Left
2025-10-16T19:30:12.899203,55,643,730,726,744,794,720,771,665,0.5307,1.6279,1.1684,1.2991,1.2414,1.0547,Left
2025-10-16T19:30:13.017850,56,994,709,632,744,722,724,787,658,0.5277,1.6410,1.1756,1.3058,1.2480,1.0631,Left
2025-10-16T19:30:13.133139,57,993,709,650,744,640,730,741,654,0.5330,1.6372,1.1731,1.2925,1.2480,1.0569,Left
2025-10-16T19:30:13.255535,58,574,709,992,739,724,743,817,653,0.5295,1.6303,1.1592,1.2841,1.2465,1.0541,Left
2025-10-16T19:30:13.371633,59,691,719,954,739,783,759,772,654,0.5217,1.6475,1.1693,1.2973,1.2407,1.0525,Left
2025-10-16T19:30:13.487525,60,1002,732,858,741,718,776,829,654,0.5437,1.6614,1.1640,1.2878,1.2327,1.0493,Left
2025-10-16T19:30:13.612045,61,771,732,1011,741,724,788,825,654,0.5408,1.6651,1.1637,1.2856,1.2099,1.0438,Left
2025-10-16T19:30:13.741572,62,498,732,658,748,815,816,835,658,0.5463,1.6500,1.1501,1.2796,1.2104,1.0303,Left
2025-10-16T19:30:13.867869,63,855,732,908,733,900,826,755,663,0.5508,1.6523,1.1454,1.2629,1.1946,1.0246,Left
2025-10-16T19:30:13.987154,64,1023,732,695,733,868,838,774,658,0.5540,1.6642,1.1455,1.2730,1.2079,1.0287,Left
2025-10-16T19:30:14.107628,65,865,722,939,741,749,868,735,658,0.5358,1.3687,1.0891,1.2065,1.1892,1.0148,Left
2025-10-16T19:30:14.228811,66,663,714,862,728,924,886,724,658,0.5260,0.9909,1.1113,1.2475,1.2068,1.0204,Left
2025-10-16T19:30:14.356360,67,999,722,922,728,1014,897,638,658,0.5389,0.7932,1.1048,1.2251,1.1636,1.0088,Left
2025-10-16T19:30:14.478945,68,561,722,937,715,919,904,702,658,0.5555,0.7903,1.0955,1.2116,1.1964,1.0418,Left
2025-10-16T19:30:14.595660,69,929,722,543,726,1017,910,605,658,0.5468,0.7697,1.0975,1.2016,1.2031,1.0430,Left
2025-10-16T19:30:14.711040,70,820,730,590,726,987,914,656,658,0.5414,0.7761,1.1152,1.2244,1.2258,1.0472,Left
2025-10-16T19:30:14.828240,71,627,732,945,704,989,916,585,658,0.5364,0.7730,1.1142,1.2322,1.2207,1.0484,Left
2025-10-16T19:30:14.948383,72,763,722,964,702,988,918,575,658,0.5294,0.8058,1.1490,1.2593,1.2419,1.0576,Left
