timestamp,iteration,env0,raw0,env1,raw1,env2,raw2,env3,raw3,thumb_tip,thumb_base,index,middle,ring,pinky,hand_label
2025-11-04T18:35:19.418165,0,495,29,494,52,493,20,495,17,1.0000,0.7555,0.7554,0.8544,0.8339,0.7578,Left
2025-11-04T18:35:19.499355,1,495,31,495,52,494,21,495,17,1.0000,0.7634,0.7283,0.8343,0.8174,0.7566,Left
2025-11-04T18:35:19.572491,2,495,26,495,55,493,21,495,17,1.0000,0.8246,0.7828,0.9034,0.8950,0.8058,Left
2025-11-04T18:35:19.648999,3,495,26,495,53,494,21,494,17,1.0000,0.8293,0.7628,0.8734,0.8701,0.8128,Left
2025-11-04T18:35:19.794659,4,496,26,495,61,494,21,495,17,1.0000,0.7851,0.7423,0.8778,0.8538,0.8028,Left
2025-11-04T18:35:19.946648,5,495,28,494,55,49,1.0000,0.8253,0.7713,0.8725,0.8730,0.8130,Left
2025-11-04T18:35:20.081093,6,495,25,494,53,494,21,495,17,1.0000,0.8720,0.8160,0.9253,0.9265,0.8736,Left
2025-11-04T18:35:20.224146,7,495,25,495,59,494,19,495,17,1.0000,0.8331,0.7983,0.9404,0.8895,0.8030,Left
2025-11-04T18:35:20.333305,8,495,24,495,54,495,20,495,17,1.0000,0.8162,0.7638,0.9071,0.8709,0.8206,Left
2025-11-04T18:35:20.442792,9,495,31,495,56,494,22,494,17,1.0000,0.8289,0.7741,0.8917,0.8932,0.8760,Left
2025-11-04T18:35:20.529029,10,495,43,494,71,494,45,495,17,1.0000,0.8767,0.7026,0.8197,0.8306,0.8514,Left
2025-11-04T18:35:20.683997,11,494,32,,0.9049,0.6795,0.0548,0.2407,0.2518,0.3405,Left
2025-11-04T18:35:20.856611,12,495,30,495,66,494,21,495,17,0.4812,0.3236,0.0292,0.2025,0.2196,0.3087,Left
2025-11-04T18:35:20.939808,13,494,30,495,59,494,21,494,17,0.0000,0.3123,0.0000,0.1844,0.1837,0.2000,Left
2025-11-04T18:35:21.020017,14,493,30,494,58,496,23,494,17,0.0000,0.2997,0.0000,0.3071,0.2669,0.2572,Left
2025-11-04T18:35:21.169990,15,495,27,495,54,494,21,495,17,0.0000,0.4017,0.0880,0.3475,0.3438,0.3025,Left
2025-11-04T18:35:21.258147,16,495,37,494,55,494,26,495,17,0.0000,0.3819,0.0944,0.3533,0.3221,0.2749,Left
2025-11-04T18:35:21.466954,17,495,41,495,73,494,37,494,11,0.0000,0.3445,0.0297,0.3213,0.3071,0.3085,Left
2025-11-04T18:35:21.548843,18,495,33,494,65,495,25,495,17,0.0000,0.3357,0.0375,0.2964,0.2608,0.2470,Left
2025-11-04T18:35:21.701547,19,495,28,495,86,494,23,494,21,0.0000,0.3163,0.0044,0.2366,0.2101,0.1729,Left
2025-11-04T18:35:21.856696,20,495,36,496,141,492,33,495,24,0.0000,0.4917,0.0000,0.1647,0.1346,0.1347,Left
2025-11-04T18:35:22.015238,21,495,29,494,84,494,26,495,18,0.9889,0.6080,0.0000,0.2527,0.3086,0.3792,Left
2025-11-04T18:35:22.095438,22,494,26,495,79,494,21,494,17,0.7481,0.6308,0.5337,0.5662,0.4318,0.5596,Left
2025-11-04T18:35:22.194550,23,494,26,494,112,493,23,494,17,0.8824,0.6747,0.8184,0.8507,0.8304,0.8034,Left
2025-11-04T18:35:22.308177,24,496,34,496,74,491,25,495,17,0.9091,0.7346,0.8245,0.8382,0.8933,0.8235,Left
2025-11-04T18:35:22.441439,25,494,41,495,68,494,24,495,17,0.9489,0.7340,0.8232,0.8586,0.9152,0.9010,Left
2025-11-04T18:35:22.527623,26,494,30,495,77,495,22,494,17,1.0000,0.6305,0.8422,0.9156,0.9826,0.6656,Left
2025-11-04T18:35:22.626152,27,494,29,494,66,494,22,495,17,1.0000,0.9926,0.8995,1.0000,0.0000,0.6494,Left
2025-11-04T18:35:22.796188,28,495,27,495,63,494,19,49,1.0000,0.9288,0.9316,0.1164,0.5855,1.0000,Left
2025-11-04T18:35:22.916141,29,494,29,494,70,495,20,494,17,1.0000,0.7419,0.0000,0.3395,0.8533,0.8919,Left
2025-11-04T18:35:23.043379,30,496,28,495,68,492,21,495,17,0.6088,0.3863,0.0924,0.2927,0.2844,0.2418,Left
2025-11-04T18:35:23.136330,31,495,33,495,65,494,27,494,17,0.3245,0.5384,0.1117,0.2844,0.2667,0.2363,Left
2025-11-04T18:35:23.273369,32,496,28,494,61,494,21,494,17,0.0292,0.4932,0.1056,0.3244,0.3128,0.2731,Left
2025-11-04T18:35:23.353616,33,495,33,493,57,496,21,495,17,0.0659,0.4526,0.1150,0.3129,0.2975,0.2505,Left
2025-11-04T18:35:23.479858,34,495,34,494,69,495,20,495,17,0.2678,0.5036,0.0653,0.2767,0.2752,0.2637,Left
2025-11-04T18:35:23.614521,35,494,44,495,69,494,21,494,17,0.6788,0.6265,0.0986,0.2796,0.2952,0.2006,Left
2025-11-04T18:35:23.744455,36,495,35,495,76,493,22,494,17,1.0000,1.0000,0.1763,0.2214,0.2633,0.3458,Left
2025-11-04T18:35:23.845643,37,493,34,497,73,492,23,495,17,1.0000,0.9418,0.8476,0.9555,0.9771,0.9341,Left
2025-11-04T18:35:23.955904,38,495,41,492,177,495,38,495,17,1.0000,0.8288,0.7718,0.8214,0.8897,0.8712,Left
2025-11-04T18:35:24.032339,39,495,65,493,210,494,36,494,17,1.0000,0.8088,0.7312,0.7906,0.8612,0.8681,Left
2025-11-04T18:35:24.104851,40,495,48,493,259,494,44,494,17,1.0000,0.7681,0.7421,0.8223,0.9001,0.8866,Left
2025-11-04T18:35:24.244335,41,494,32,505,237,491,49,494,19,0.7922,0.7191,0.5492,0.6849,0.7259,0.7406,Left
