timestamp,iteration,env0,raw0,env1,raw1,env2,raw2,env3,raw3,thumb_tip,thumb_base,index,middle,ring,pinky,hand_label
2025-10-30T18:55:40.777065,0,926,722,564,598,430,430,970,894,0.9326,0.7781,0.9448,0.9948,0.8351,0.7836,Left
2025-10-30T18:55:40.911014,1,904,721,486,598,429,433,919,894,0.9201,0.7873,0.9382,0.9974,0.8343,0.7748,Left
2025-10-30T18:55:41.010501,2,798,721,764,602,368,438,959,894,0.9486,0.7866,0.9391,1.0000,0.8581,0.8173,Left
2025-10-30T18:55:41.106518,3,956,734,598,606,458,446,920,894,0.9750,0.7741,0.9215,0.9833,0.8687,0.8076,Left
2025-10-30T18:55:41.205673,4,980,746,621,609,332,448,976,894,0.9724,0.7888,0.9268,0.9948,0.8800,0.8439,Left
2025-10-30T18:55:41.308104,5,946,750,787,612,317,460,905,894,0.9724,0.7873,0.9448,1.0000,0.8913,0.8561,Left
2025-10-30T18:55:41.407070,6,723,750,421,618,304,468,925,894,0.9724,0.7876,0.9333,0.9951,0.9026,0.8685,Left
2025-10-30T18:55:41.540891,7,606,750,429,636,358,492,887,888,0.9723,0.7953,0.9441,1.0000,0.9059,0.8834,Left
2025-10-30T18:55:41.637469,8,846,750,538,640,572,504,922,870,0.9631,0.7910,0.9410,1.0000,0.8704,0.8555,Left
2025-10-30T18:55:41.739239,9,628,762,473,643,572,513,795,840,0.9613,0.7910,0.9437,1.0000,0.8902,0.8521,Left
2025-10-30T18:55:41.840272,10,950,778,398,649,614,530,834,824,0.9556,0.7593,0.8952,0.9091,0.8280,0.8410,Left
2025-10-30T18:55:41.940117,11,775,773,719,666,437,554,839,802,0.9252,0.7345,0.4472,0.2986,0.4790,0.7541,Left
2025-10-30T18:55:42.037172,12,702,773,665,676,446,572,813,778,0.8127,0.6987,0.0337,0.0697,0.0841,0.1882,Left
2025-10-30T18:55:42.173329,13,588,773,562,684,611,612,750,747,0.7120,0.6529,0.2045,0.0815,0.1889,0.2607,Left
2025-10-30T18:55:42.275657,14,853,778,771,696,641,631,725,721,0.3674,0.7152,0.0000,0.0000,0.0000,0.0000,Left
2025-10-30T18:55:42.375393,15,873,778,597,709,667,666,662,704,0.3869,0.7378,0.0000,0.0000,0.0000,0.0000,Left
2025-10-30T18:55:42.475061,16,791,778,834,725,770,704,699,693,0.4639,0.8114,0.0780,0.0000,0.0000,0.0000,Left
2025-10-30T18:55:42.575420,17,567,778,697,734,704,782,717,674,0.4813,0.8503,0.0595,0.0000,0.0000,0.0000,Left
2025-10-30T18:55:42.675204,18,825,778,465,756,798,800,662,663,0.4254,0.8265,0.0566,0.0000,0.0000,0.0000,Left
2025-10-30T18:55:42.815616,19,667,782,735,767,924,822,762,661,0.4237,0.8221,0.0626,0.0000,0.0000,0.0000,Left
2025-10-30T18:55:42.924485,20,639,788,638,770,816,852,613,650,0.3676,0.8159,0.0639,0.0000,0.0000,0.0000,Left
2025-10-30T18:55:43.021837,21,630,788,977,776,1017,926,649,648,0.3966,0.8015,0.0603,0.0000,0.0000,0.0000,Left
2025-10-30T18:55:43.120561,22,591,782,560,784,868,930,570,633,0.2828,0.8022,0.0000,0.0000,0.0000,0.0000,Left
2025-10-30T18:55:43.214651,23,714,784,914,782,1018,944,619,620,0.6124,0.6527,0.0000,0.0000,0.0000,0.1525,Left
2025-10-30T18:55:43.351627,24,798,784,770,790,946,946,563,606,0.3942,0.6281,0.0217,0.0000,0.0000,0.2259,Left
2025-10-30T18:55:43.446902,25,702,788,684,796,977,948,652,598,0.5732,0.6303,1.0000,1.0000,0.9192,0.9877,Left
2025-10-30T18:55:43.551520,26,639,791,1005,810,981,950,641,594,0.5774,0.5602,0.9275,0.9604,0.9109,0.9061,Left
